,Speed: 7,Speed: 14,Speed: 21
6092,1150.13,572.545,381.386
6093,1148.94,571.957,380.995
6094,1147.74,571.37,380.605
6095,1146.55,570.782,380.214
6096,1145.36,570.195,379.824
6097,1144.17,569.608,379.434
6098,1142.98,569.022,379.043
6099,1141.79,568.435,378.653
6100,1140.6,567.849,378.264
6101,1139.41,567.262,377.874
6102,1138.22,566.676,377.484
6103,1137.03,566.091,377.095
6104,1135.85,565.505,376.705
6105,1134.66,564.919,376.316
6106,1133.47,564.334,375.927
6107,1132.29,563.749,375.538
6108,1131.1,563.164,375.149
6109,1129.91,562.58,374.76
6110,1128.73,561.995,374.371
6111,1127.54,561.411,373.983
6112,1126.36,560.827,373.595
6113,1125.17,560.243,373.206
6114,1123.99,559.659,372.818
6115,1122.81,559.076,372.43
6116,1121.63,558.492,372.042
6117,1120.44,557.909,371.654
6118,1119.26,557.326,371.267
6119,1118.08,556.743,370.879
6120,1116.9,556.161,370.492
6121,1115.72,555.579,370.105
6122,1114.54,554.996,369.717
6123,1113.36,554.414,369.33
6124,1112.18,553.833,368.944
6125,1111,553.251,368.557
6126,1109.82,552.67,368.17
6127,1108.64,552.088,367.784
6128,1107.47,551.507,367.397
6129,1106.29,550.927,367.011
6130,1105.11,550.346,366.625
6131,1103.94,549.766,366.239
6132,1102.76,549.185,365.853
6133,1101.59,548.605,365.467
6134,1100.41,548.025,365.082
6135,1099.24,547.446,364.696
6136,1098.06,546.866,364.311
6137,1096.89,546.287,363.926
6138,1095.71,545.708,363.54
6139,1094.54,545.129,363.155
6140,1093.37,544.551,362.771
6141,1092.2,543.972,362.386
6142,1091.03,543.394,362.001
6143,1089.86,542.816,361.617
6144,1088.68,542.238,361.232
6145,1087.51,541.66,360.848
6146,1086.34,541.083,360.464
6147,1085.18,540.505,360.08
6148,1084.01,539.928,359.696
6149,1082.84,539.351,359.313
6150,1081.67,538.775,358.929
6151,1080.5,538.198,358.546
6152,1079.34,537.622,358.162
6153,1078.17,537.046,357.779
6154,1077,536.47,357.396
6155,1075.84,535.894,357.013
6156,1074.67,535.319,356.631
6157,1073.51,534.744,356.248
6158,1072.34,534.168,355.865
6159,1071.18,533.594,355.483
6160,1070.02,533.019,355.101
6161,1068.85,532.444,354.719
6162,1067.69,531.87,354.337
6163,1066.53,531.296,353.955
6164,1065.37,530.722,353.573
6165,1064.2,530.148,353.191
6166,1063.04,529.575,352.81
6167,1061.88,529.002,352.429
6168,1060.72,528.429,352.047
6169,1059.56,527.856,351.666
6170,1058.4,527.283,351.285
6171,1057.25,526.711,350.905
6172,1056.09,526.138,350.524
6173,1054.93,525.566,350.143
6174,1053.77,524.994,349.763
6175,1052.62,524.423,349.383
6176,1051.46,523.851,349.003
6177,1050.3,523.28,348.623
6178,1049.15,522.709,348.243
6179,1047.99,522.138,347.863
6180,1046.84,521.567,347.483
6181,1045.68,520.997,347.104
6182,1044.53,520.427,346.724
6183,1043.38,519.857,346.345
6184,1042.22,519.287,345.966
6185,1041.07,518.717,345.587
6186,1039.92,518.148,345.208
6187,1038.77,517.579,344.83
6188,1037.62,517.01,344.451
6189,1036.47,516.441,344.073
6190,1035.32,515.872,343.695
6191,1034.17,515.304,343.316
6192,1033.02,514.736,342.938
6193,1031.87,514.168,342.561
6194,1030.72,513.6,342.183
6195,1029.57,513.032,341.805
6196,1028.42,512.465,341.428
6197,1027.28,511.898,341.051
6198,1026.13,511.331,340.673
6199,1024.98,510.764,340.296
6200,1023.84,510.198,339.919
6201,1022.69,509.631,339.543
6202,1021.55,509.065,339.166
6203,1020.4,508.499,338.789
6204,1019.26,507.933,338.413
6205,1018.12,507.368,338.037
6206,1016.97,506.803,337.661
6207,1015.83,506.238,337.285
6208,1014.69,505.673,336.909
6209,1013.55,505.108,336.533
6210,1012.41,504.544,336.158
6211,1011.27,503.979,335.782
6212,1010.13,503.415,335.407
6213,1008.99,502.852,335.032
6214,1007.85,502.288,334.657
6215,1006.71,501.725,334.282
6216,1005.57,501.161,333.907
6217,1004.43,500.598,333.533
6218,1003.29,500.036,333.158
6219,1002.16,499.473,332.784
6220,1001.02,498.911,332.41
6221,999.885,498.349,332.036
6222,998.75,497.787,331.662
6223,997.615,497.225,331.288
6224,996.48,496.664,330.915
6225,995.346,496.102,330.541
6226,994.212,495.541,330.168
6227,993.078,494.98,329.795
6228,991.946,494.42,329.422
6229,990.813,493.859,329.049
6230,989.681,493.299,328.676
6231,988.55,492.739,328.303
6232,987.419,492.179,327.931
6233,986.288,491.62,327.558
6234,985.158,491.06,327.186
6235,984.029,490.501,326.814
6236,982.899,489.942,326.442
6237,981.771,489.384,326.07
6238,980.642,488.825,325.699
6239,979.515,488.267,325.327
6240,978.387,487.709,324.956
6241,977.261,487.151,324.585
6242,976.134,486.593,324.214
6243,975.008,486.036,323.843
6244,973.883,485.479,323.472
6245,972.758,484.922,323.101
6246,971.633,484.365,322.731
6247,970.509,483.808,322.36
6248,969.386,483.252,321.99
6249,968.263,482.696,321.62
6250,967.14,482.14,321.25
6251,966.018,481.584,320.88
6252,964.896,481.029,320.511
6253,963.775,480.473,320.141
6254,962.654,479.918,319.772
6255,961.534,479.363,319.403
6256,960.414,478.809,319.033
6257,959.295,478.254,318.665
6258,958.176,477.7,318.296
6259,957.057,477.146,317.927
6260,955.939,476.593,317.559
6261,954.822,476.039,317.19
6262,953.705,475.486,316.822
6263,952.588,474.933,316.454
6264,951.472,474.38,316.086
6265,950.356,473.827,315.718
6266,949.241,473.275,315.351
6267,948.127,472.723,314.983
6268,947.013,472.171,314.616
6269,945.899,471.619,314.248
6270,944.786,471.067,313.881
6271,943.673,470.516,313.514
6272,942.56,469.965,313.148
6273,941.449,469.414,312.781
6274,940.337,468.863,312.415
6275,939.226,468.313,312.048
6276,938.116,467.763,311.682
6277,937.006,467.213,311.316
6278,935.897,466.663,310.95
6279,934.788,466.113,310.584
6280,933.679,465.564,310.219
6281,932.571,465.015,309.853
6282,931.464,464.466,309.488
6283,930.357,463.917,309.123
6284,929.25,463.369,308.758
6285,928.144,462.821,308.393
6286,927.038,462.273,308.028
6287,925.933,461.725,307.664
6288,924.828,461.177,307.299
6289,923.724,460.63,306.935
6290,922.62,460.083,306.571
6291,921.517,459.536,306.207
6292,920.414,458.99,305.843
6293,919.312,458.443,305.479
6294,918.21,457.897,305.116
6295,917.109,457.351,304.752
6296,916.008,456.805,304.389
6297,914.908,456.26,304.026
6298,913.808,455.714,303.663
6299,912.709,455.169,303.3
6300,911.61,454.625,302.937
6301,910.511,454.08,302.575
6302,909.413,453.536,302.213
6303,908.316,452.991,301.85
6304,907.219,452.447,301.488
6305,906.122,451.904,301.126
6306,905.026,451.36,300.765
6307,903.931,450.817,300.403
6308,902.836,450.274,300.042
6309,901.741,449.731,299.68
6310,900.647,449.189,299.319
6311,899.553,448.646,298.958
6312,898.46,448.104,298.597
6313,897.368,447.562,298.237
6314,896.276,447.021,297.876
6315,895.184,446.479,297.516
6316,894.093,445.938,297.155
6317,893.002,445.397,296.795
6318,891.912,444.856,296.435
6319,890.822,444.316,296.075
6320,889.733,443.776,295.716
6321,888.644,443.236,295.356
6322,887.556,442.696,294.997
6323,886.468,442.156,294.638
6324,885.381,441.617,294.279
6325,884.294,441.078,293.92
6326,883.208,440.539,293.561
6327,882.122,440,293.203
6328,881.037,439.462,292.844
6329,879.952,438.924,292.486
6330,878.868,438.386,292.128
6331,877.784,437.848,291.77
6332,876.701,437.31,291.412
6333,875.618,436.773,291.054
6334,874.535,436.236,290.697
6335,873.453,435.699,290.339
6336,872.372,435.163,289.982
6337,871.291,434.626,289.625
6338,870.211,434.09,289.268
6339,869.131,433.554,288.911
6340,868.052,433.019,288.555
6341,866.973,432.483,288.198
6342,865.894,431.948,287.842
6343,864.816,431.413,287.486
6344,863.739,430.878,287.13
6345,862.662,430.344,286.774
6346,861.586,429.81,286.419
6347,860.51,429.276,286.063
6348,859.434,428.742,285.708
6349,858.359,428.208,285.353
6350,857.285,427.675,284.997
6351,856.211,427.142,284.643
6352,855.137,426.609,284.288
6353,854.065,426.077,283.933
6354,852.992,425.544,283.579
6355,851.92,425.012,283.225
6356,850.849,424.48,282.87
6357,849.778,423.949,282.517
6358,848.707,423.417,282.163
6359,847.637,422.886,281.809
6360,846.568,422.355,281.456
6361,845.499,421.825,281.102
6362,844.43,421.294,280.749
6363,843.363,420.764,280.396
6364,842.295,420.234,280.043
6365,841.228,419.704,279.691
6366,840.162,419.175,279.338
6367,839.096,418.645,278.986
6368,838.03,418.116,278.633
6369,836.965,417.588,278.281
6370,835.901,417.059,277.929
6371,834.837,416.531,277.578
6372,833.774,416.003,277.226
6373,832.711,415.475,276.875
6374,831.648,414.947,276.523
6375,830.586,414.42,276.172
6376,829.525,413.893,275.821
6377,828.464,413.366,275.47
6378,827.404,412.839,275.12
6379,826.344,412.313,274.769
6380,825.284,411.787,274.419
6381,824.225,411.261,274.069
6382,823.167,410.735,273.719
6383,822.109,410.21,273.369
6384,821.052,409.685,273.019
6385,819.995,409.16,272.67
6386,818.939,408.635,272.32
6387,817.883,408.111,271.971
6388,816.828,407.586,271.622
6389,815.773,407.062,271.273
6390,814.718,406.539,270.925
6391,813.665,406.015,270.576
6392,812.611,405.492,270.228
6393,811.559,404.969,269.879
6394,810.506,404.446,269.531
6395,809.455,403.924,269.183
6396,808.403,403.402,268.836
6397,807.353,402.879,268.488
6398,806.302,402.358,268.141
6399,805.253,401.836,267.793
6400,804.203,401.315,267.446
6401,803.155,400.794,267.099
6402,802.107,400.273,266.752
6403,801.059,399.753,266.406
6404,800.012,399.232,266.059
6405,798.965,398.712,265.713
6406,797.919,398.192,265.367
6407,796.874,397.673,265.021
6408,795.828,397.154,264.675
6409,794.784,396.634,264.33
6410,793.74,396.116,263.984
6411,792.696,395.597,263.639
6412,791.653,395.079,263.294
6413,790.611,394.561,262.949
6414,789.569,394.043,262.604
6415,788.527,393.525,262.259
6416,787.486,393.008,261.915
6417,786.446,392.491,261.57
6418,785.406,391.974,261.226
6419,784.367,391.457,260.882
6420,783.328,390.941,260.538
6421,782.289,390.425,260.194
6422,781.252,389.909,259.851
6423,780.214,389.393,259.508
6424,779.178,388.878,259.164
6425,778.141,388.363,258.821
6426,777.105,387.848,258.479
6427,776.07,387.334,258.136
6428,775.036,386.819,257.793
6429,774.001,386.305,257.451
6430,772.968,385.791,257.109
6431,771.935,385.278,256.767
6432,770.902,384.764,256.425
6433,769.87,384.251,256.083
6434,768.838,383.738,255.742
6435,767.807,383.226,255.4
6436,766.777,382.714,255.059
6437,765.747,382.201,254.718
6438,764.717,381.69,254.377
6439,763.688,381.178,254.036
6440,762.66,380.667,253.696
6441,761.632,380.156,253.356
6442,760.605,379.645,253.015
6443,759.578,379.134,252.675
6444,758.551,378.624,252.335
6445,757.526,378.114,251.996
6446,756.5,377.604,251.656
6447,755.476,377.094,251.317
6448,754.451,376.585,250.978
6449,753.428,376.076,250.639
6450,752.405,375.567,250.3
6451,751.382,375.059,249.961
6452,750.36,374.55,249.623
6453,749.338,374.042,249.284
6454,748.317,373.535,248.946
6455,747.297,373.027,248.608
6456,746.277,372.52,248.27
6457,745.257,372.013,247.933
6458,744.238,371.506,247.595
6459,743.22,371,247.258
6460,742.202,370.493,246.921
6461,741.185,369.987,246.584
6462,740.168,369.482,246.247
6463,739.152,368.976,245.91
6464,738.136,368.471,245.574
6465,737.121,367.966,245.237
6466,736.106,367.461,244.901
6467,735.092,366.957,244.565
6468,734.078,366.453,244.229
6469,733.065,365.949,243.894
6470,732.053,365.445,243.558
6471,731.041,364.942,243.223
6472,730.029,364.438,242.888
6473,729.019,363.936,242.553
6474,728.008,363.433,242.218
6475,726.998,362.931,241.884
6476,725.989,362.428,241.549
6477,724.98,361.927,241.215
6478,723.972,361.425,240.881
6479,722.964,360.924,240.547
6480,721.957,360.423,240.213
6481,720.951,359.922,239.88
6482,719.945,359.421,239.546
6483,718.939,358.921,239.213
6484,717.934,358.421,238.88
6485,716.93,357.921,238.547
6486,715.926,357.422,238.214
6487,714.922,356.922,237.882
6488,713.919,356.423,237.549
6489,712.917,355.925,237.217
6490,711.915,355.426,236.885
6491,710.914,354.928,236.553
6492,709.914,354.43,236.222
6493,708.913,353.932,235.89
6494,707.914,353.435,235.559
6495,706.915,352.938,235.228
6496,705.916,352.441,234.897
6497,704.918,351.944,234.566
6498,703.921,351.448,234.235
6499,702.924,350.952,233.905
6500,701.928,350.456,233.575
6501,700.932,349.96,233.244
6502,699.937,349.465,232.915
6503,698.942,348.97,232.585
6504,697.948,348.475,232.255
6505,696.954,347.981,231.926
6506,695.961,347.486,231.597
6507,694.969,346.992,231.268
6508,693.977,346.499,230.939
6509,692.986,346.005,230.61
6510,691.995,345.512,230.281
6511,691.004,345.019,229.953
6512,690.015,344.526,229.625
6513,689.026,344.034,229.297
6514,688.037,343.542,228.969
6515,687.049,343.05,228.642
6516,686.061,342.558,228.314
6517,685.074,342.067,227.987
6518,684.088,341.576,227.66
6519,683.102,341.085,227.333
6520,682.117,340.595,227.006
6521,681.132,340.105,226.679
6522,680.148,339.615,226.353
6523,679.164,339.125,226.027
6524,678.181,338.635,225.701
6525,677.198,338.146,225.375
6526,676.216,337.657,225.049
6527,675.235,337.169,224.724
6528,674.254,336.68,224.398
6529,673.273,336.192,224.073
6530,672.293,335.704,223.748
6531,671.314,335.217,223.423
6532,670.336,334.729,223.099
6533,669.357,334.242,222.774
6534,668.38,333.756,222.45
6535,667.403,333.269,222.126
6536,666.426,332.783,221.802
6537,665.45,332.297,221.478
6538,664.475,331.811,221.155
6539,663.5,331.326,220.832
6540,662.526,330.841,220.508
6541,661.552,330.356,220.185
6542,660.579,329.871,219.863
6543,659.607,329.387,219.54
6544,658.635,328.903,219.217
6545,657.663,328.419,218.895
6546,656.692,327.936,218.573
6547,655.722,327.452,218.251
6548,654.752,326.969,217.929
6549,653.783,326.487,217.608
6550,652.814,326.004,217.287
6551,651.846,325.522,216.965
6552,650.879,325.04,216.644
6553,649.912,324.559,216.324
6554,648.945,324.077,216.003
6555,647.979,323.596,215.682
6556,647.014,323.116,215.362
6557,646.05,322.635,215.042
6558,645.085,322.155,214.722
6559,644.122,321.675,214.402
6560,643.159,321.195,214.083
6561,642.196,320.716,213.763
6562,641.234,320.237,213.444
6563,640.273,319.758,213.125
6564,639.312,319.279,212.806
6565,638.352,318.801,212.488
6566,637.393,318.323,212.169
6567,636.434,317.845,211.851
6568,635.475,317.368,211.533
6569,634.517,316.891,211.215
6570,633.56,316.414,210.897
6571,632.603,315.937,210.58
6572,631.647,315.461,210.263
6573,630.691,314.985,209.945
6574,629.736,314.509,209.628
6575,628.782,314.034,209.312
6576,627.828,313.558,208.995
6577,626.874,313.083,208.679
6578,625.922,312.609,208.362
6579,624.969,312.134,208.046
6580,624.018,311.66,207.73
6581,623.067,311.186,207.415
6582,622.116,310.713,207.099
6583,621.166,310.239,206.784
6584,620.217,309.766,206.469
6585,619.268,309.294,206.154
6586,618.32,308.821,205.839
6587,617.372,308.349,205.525
6588,616.425,307.877,205.21
6589,615.479,307.406,204.896
6590,614.533,306.934,204.582
6591,613.587,306.463,204.268
6592,612.643,305.993,203.954
6593,611.699,305.522,203.641
6594,610.755,305.052,203.328
6595,609.812,304.582,203.015
6596,608.869,304.112,202.702
6597,607.928,303.643,202.389
6598,606.986,303.174,202.077
6599,606.046,302.705,201.764
6600,605.105,302.237,201.452
6601,604.166,301.768,201.14
6602,603.227,301.3,200.828
6603,602.288,300.833,200.517
6604,601.351,300.365,200.205
6605,600.413,299.898,199.894
6606,599.477,299.432,199.583
6607,598.541,298.965,199.272
6608,597.605,298.499,198.962
6609,596.67,298.033,198.651
6610,595.736,297.567,198.341
6611,594.802,297.102,198.031
6612,593.869,296.637,197.721
6613,592.936,296.172,197.411
6614,592.004,295.707,197.102
6615,591.073,295.243,196.793
6616,590.142,294.779,196.483
6617,589.212,294.316,196.175
6618,588.282,293.852,195.866
6619,587.353,293.389,195.557
6620,586.425,292.926,195.249
6621,585.497,292.464,194.941
6622,584.569,292.002,194.633
6623,583.643,291.54,194.325
6624,582.717,291.078,194.017
6625,581.791,290.617,193.71
6626,580.866,290.156,193.403
6627,579.942,289.695,193.096
6628,579.018,289.234,192.789
6629,578.095,288.774,192.482
6630,577.172,288.314,192.176
6631,576.25,287.854,191.87
6632,575.329,287.395,191.564
6633,574.408,286.936,191.258
6634,573.487,286.477,190.952
6635,572.568,286.019,190.646
6636,571.649,285.561,190.341
6637,570.73,285.103,190.036
6638,569.812,284.645,189.731
6639,568.895,284.188,189.426
6640,567.978,283.731,189.122
6641,567.062,283.274,188.818
6642,566.147,282.818,188.513
6643,565.232,282.361,188.21
6644,564.317,281.906,187.906
6645,563.404,281.45,187.602
6646,562.49,280.995,187.299
6647,561.578,280.54,186.996
6648,560.666,280.085,186.693
6649,559.755,279.631,186.39
6650,558.844,279.177,186.087
6651,557.934,278.723,185.785
6652,557.024,278.269,185.483
6653,556.115,277.816,185.181
6654,555.207,277.363,184.879
6655,554.299,276.91,184.577
6656,553.392,276.458,184.276
6657,552.485,276.006,183.975
6658,551.579,275.554,183.674
6659,550.674,275.103,183.373
6660,549.769,274.652,183.072
6661,548.865,274.201,182.772
6662,547.961,273.75,182.472
6663,547.058,273.3,182.172
6664,546.156,272.85,181.872
6665,545.254,272.4,181.572
6666,544.353,271.951,181.273
6667,543.452,271.502,180.973
6668,542.552,271.053,180.674
6669,541.653,270.604,180.375
6670,540.754,270.156,180.077
6671,539.856,269.708,179.778
6672,538.958,269.26,179.48
6673,538.061,268.813,179.182
6674,537.165,268.366,178.884
6675,536.269,267.919,178.586
6676,535.374,267.473,178.289
6677,534.479,267.027,177.992
6678,533.585,266.581,177.694
6679,532.692,266.135,177.398
6680,531.799,265.69,177.101
6681,530.907,265.245,176.804
6682,530.016,264.8,176.508
6683,529.125,264.356,176.212
6684,528.235,263.912,175.916
6685,527.345,263.468,175.62
6686,526.456,263.025,175.325
6687,525.567,262.582,175.03
6688,524.679,262.139,174.734
6689,523.792,261.696,174.44
6690,522.905,261.254,174.145
6691,522.019,260.812,173.85
6692,521.134,260.37,173.556
6693,520.249,259.929,173.262
6694,519.365,259.488,172.968
6695,518.481,259.047,172.674
6696,517.598,258.607,172.381
6697,516.716,258.167,172.088
6698,515.834,257.727,171.794
6699,514.953,257.287,171.501
6700,514.073,256.848,171.209
6701,513.193,256.409,170.916
6702,512.313,255.97,170.624
6703,511.435,255.532,170.332
6704,510.557,255.094,170.04
6705,509.679,254.656,169.748
6706,508.802,254.219,169.457
6707,507.926,253.782,169.166
6708,507.05,253.345,168.874
6709,506.175,252.908,168.584
6710,505.301,252.472,168.293
6711,504.427,252.036,168.002
6712,503.554,251.601,167.712
6713,502.682,251.165,167.422
6714,501.81,250.73,167.132
6715,500.938,250.296,166.842
6716,500.068,249.861,166.553
6717,499.198,249.427,166.264
6718,498.328,248.994,165.975
6719,497.459,248.56,165.686
6720,496.591,248.127,165.397
6721,495.724,247.694,165.109
6722,494.857,247.262,164.82
6723,493.99,246.829,164.532
6724,493.125,246.397,164.245
6725,492.26,245.966,163.957
6726,491.395,245.534,163.669
6727,490.531,245.103,163.382
6728,489.668,244.673,163.095
6729,488.805,244.242,162.808
6730,487.943,243.812,162.522
6731,487.082,243.382,162.235
6732,486.221,242.953,161.949
6733,485.361,242.524,161.663
6734,484.502,242.095,161.377
6735,483.643,241.666,161.092
6736,482.785,241.238,160.806
6737,481.927,240.81,160.521
6738,481.07,240.383,160.236
6739,480.214,239.955,159.951
6740,479.358,239.528,159.667
6741,478.503,239.102,159.383
6742,477.649,238.675,159.098
6743,476.795,238.249,158.814
6744,475.942,237.823,158.531
6745,475.089,237.398,158.247
6746,474.237,236.973,157.964
6747,473.386,236.548,157.681
6748,472.535,236.123,157.398
6749,471.685,235.699,157.115
6750,470.836,235.275,156.833
6751,469.987,234.852,156.55
6752,469.139,234.428,156.268
6753,468.291,234.006,155.986
6754,467.444,233.583,155.705
6755,466.598,233.161,155.423
6756,465.753,232.739,155.142
6757,464.908,232.317,154.861
6758,464.063,231.895,154.58
6759,463.219,231.474,154.3
6760,462.376,231.054,154.019
6761,461.534,230.633,153.739
6762,460.692,230.213,153.459
6763,459.851,229.793,153.179
6764,459.01,229.374,152.9
6765,458.171,228.954,152.62
6766,457.331,228.536,152.341
6767,456.493,228.117,152.062
6768,455.655,227.699,151.783
6769,454.817,227.281,151.505
6770,453.981,226.863,151.226
6771,453.145,226.446,150.948
6772,452.309,226.029,150.67
6773,451.474,225.612,150.393
6774,450.64,225.196,150.115
6775,449.807,224.78,149.838
6776,448.974,224.364,149.561
6777,448.141,223.949,149.284
6778,447.31,223.534,149.008
6779,446.479,223.119,148.731
6780,445.649,222.705,148.455
6781,444.819,222.29,148.179
6782,443.99,221.877,147.903
6783,443.162,221.463,147.628
6784,442.334,221.05,147.352
6785,441.507,220.637,147.077
6786,440.68,220.224,146.802
6787,439.854,219.812,146.527
6788,439.029,219.4,146.253
6789,438.205,218.989,145.979
6790,437.381,218.578,145.704
6791,436.558,218.167,145.431
6792,435.735,217.756,145.157
6793,434.913,217.346,144.883
6794,434.092,216.936,144.61
6795,433.271,216.526,144.337
6796,432.451,216.117,144.064
6797,431.632,215.708,143.792
6798,430.813,215.299,143.519
6799,429.995,214.891,143.247
6800,429.178,214.483,142.975
6801,428.361,214.075,142.703
6802,427.545,213.667,142.432
6803,426.73,213.26,142.161
6804,425.915,212.854,141.89
6805,425.101,212.447,141.619
6806,424.287,212.041,141.348
6807,423.474,211.635,141.078
6808,422.662,211.23,140.807
6809,421.851,210.825,140.537
6810,421.04,210.42,140.267
6811,420.229,210.015,139.998
6812,419.42,209.611,139.728
6813,418.611,209.207,139.459
6814,417.803,208.804,139.19
6815,416.995,208.4,138.922
6816,416.188,207.998,138.653
6817,415.382,207.595,138.385
6818,414.576,207.193,138.117
6819,413.771,206.791,137.849
6820,412.967,206.389,137.581
6821,412.163,205.988,137.314
6822,411.36,205.587,137.047
6823,410.558,205.186,136.78
6824,409.756,204.786,136.513
6825,408.955,204.386,136.246
6826,408.155,203.987,135.98
6827,407.355,203.587,135.714
6828,406.556,203.188,135.448
6829,405.758,202.79,135.182
6830,404.96,202.391,134.917
6831,404.163,201.993,134.651
6832,403.366,201.596,134.386
6833,402.571,201.198,134.121
6834,401.775,200.801,133.857
6835,400.981,200.405,133.592
6836,400.187,200.008,133.328
6837,399.394,199.612,133.064
6838,398.602,199.217,132.801
6839,397.81,198.821,132.537
6840,397.019,198.426,132.274
6841,396.228,198.031,132.011
6842,395.439,197.637,131.748
6843,394.649,197.243,131.485
6844,393.861,196.849,131.223
6845,393.073,196.456,130.961
6846,392.286,196.063,130.699
6847,391.5,195.67,130.437
6848,390.714,195.278,130.175
6849,389.929,194.886,129.914
6850,389.144,194.494,129.653
6851,388.36,194.103,129.392
6852,387.577,193.711,129.131
6853,386.795,193.321,128.871
6854,386.013,192.93,128.611
6855,385.232,192.54,128.351
6856,384.451,192.15,128.091
6857,383.672,191.761,127.831
6858,382.893,191.372,127.572
6859,382.114,190.983,127.313
6860,381.336,190.595,127.054
6861,380.559,190.207,126.795
6862,379.783,189.819,126.537
6863,379.007,189.432,126.279
6864,378.232,189.045,126.021
6865,377.458,188.658,125.763
6866,376.684,188.271,125.506
6867,375.911,187.885,125.248
6868,375.138,187.5,124.991
6869,374.367,187.114,124.734
6870,373.596,186.729,124.478
6871,372.825,186.344,124.221
6872,372.056,185.96,123.965
6873,371.287,185.576,123.709
6874,370.518,185.192,123.453
6875,369.751,184.809,123.198
6876,368.984,184.426,122.942
6877,368.217,184.043,122.687
6878,367.452,183.661,122.432
6879,366.687,183.279,122.178
6880,365.923,182.897,121.923
6881,365.159,182.515,121.669
6882,364.396,182.134,121.415
6883,363.634,181.754,121.161
6884,362.872,181.373,120.908
6885,362.111,180.993,120.655
6886,361.351,180.614,120.401
6887,360.592,180.234,120.149
6888,359.833,179.855,119.896
6889,359.075,179.477,119.644
6890,358.317,179.098,119.391
6891,357.561,178.72,119.14
6892,356.805,178.343,118.888
6893,356.049,177.965,118.636
6894,355.294,177.588,118.385
6895,354.54,177.212,118.134
6896,353.787,176.836,117.883
6897,353.034,176.46,117.633
6898,352.282,176.084,117.382
6899,351.531,175.709,117.132
6900,350.78,175.334,116.882
6901,350.031,174.959,116.633
6902,349.281,174.585,116.383
6903,348.533,174.211,116.134
6904,347.785,173.838,115.885
6905,347.038,173.464,115.636
6906,346.291,173.091,115.388
6907,345.545,172.719,115.139
6908,344.8,172.347,114.891
6909,344.056,171.975,114.643
6910,343.312,171.603,114.396
6911,342.569,171.232,114.148
6912,341.827,170.861,113.901
6913,341.085,170.491,113.654
6914,340.344,170.121,113.407
6915,339.604,169.751,113.161
6916,338.864,169.382,112.915
6917,338.125,169.012,112.669
6918,337.387,168.644,112.423
6919,336.65,168.275,112.177
6920,335.913,167.907,111.932
6921,335.177,167.539,111.687
6922,334.441,167.172,111.442
6923,333.707,166.805,111.197
6924,332.973,166.438,110.953
6925,332.239,166.072,110.709
6926,331.507,165.706,110.465
6927,330.775,165.34,110.221
6928,330.043,164.975,109.978
6929,329.313,164.61,109.734
6930,328.583,164.246,109.491
6931,327.854,163.881,109.249
6932,327.125,163.517,109.006
6933,326.398,163.154,108.764
6934,325.671,162.791,108.522
6935,324.944,162.428,108.28
6936,324.219,162.065,108.038
6937,323.494,161.703,107.797
6938,322.769,161.341,107.555
6939,322.046,160.98,107.314
6940,321.323,160.619,107.074
6941,320.601,160.258,106.833
6942,319.879,159.897,106.593
6943,319.159,159.537,106.353
6944,318.439,159.178,106.113
6945,317.719,158.818,105.874
6946,317.001,158.459,105.634
6947,316.283,158.101,105.395
6948,315.565,157.742,105.156
6949,314.849,157.384,104.918
6950,314.133,157.027,104.679
6951,313.418,156.669,104.441
6952,312.704,156.312,104.203
6953,311.99,155.956,103.966
6954,311.277,155.6,103.728
6955,310.565,155.244,103.491
6956,309.853,154.888,103.254
6957,309.142,154.533,103.017
6958,308.432,154.178,102.781
6959,307.722,153.824,102.545
6960,307.014,153.47,102.308
6961,306.306,153.116,102.073
6962,305.598,152.762,101.837
6963,304.892,152.409,101.602
6964,304.186,152.057,101.367
6965,303.48,151.704,101.132
6966,302.776,151.352,100.897
6967,302.072,151.001,100.663
6968,301.369,150.649,100.429
6969,300.667,150.299,100.195
6970,299.965,149.948,99.961
6971,299.264,149.598,99.7276
6972,298.564,149.248,99.4944
6973,297.864,148.898,99.2614
6974,297.166,148.549,99.0287
6975,296.468,148.2,98.7962
6976,295.77,147.852,98.5639
6977,295.074,147.504,98.3319
6978,294.378,147.156,98.1001
6979,293.682,146.809,97.8685
6980,292.988,146.462,97.6372
6981,292.294,146.115,97.4062
6982,291.601,145.769,97.1753
6983,290.909,145.423,96.9447
6984,290.217,145.077,96.7144
6985,289.526,144.732,96.4842
6986,288.836,144.387,96.2543
6987,288.146,144.043,96.0247
6988,287.458,143.699,95.7953
6989,286.77,143.355,95.5661
6990,286.082,143.011,95.3372
6991,285.396,142.668,95.1085
6992,284.71,142.326,94.88
6993,284.025,141.983,94.6518
6994,283.34,141.641,94.4239
6995,282.656,141.3,94.1961
6996,281.973,140.958,93.9686
6997,281.291,140.617,93.7414
6998,280.61,140.277,93.5144
6999,279.929,139.937,93.2876
7000,279.249,139.597,93.061
7001,278.569,139.257,92.8348
7002,277.891,138.918,92.6087
7003,277.213,138.579,92.3829
7004,276.536,138.241,92.1573
7005,275.859,137.903,91.932
7006,275.183,137.565,91.7069
7007,274.508,137.228,91.482
7008,273.834,136.891,91.2574
7009,273.16,136.554,91.0331
7010,272.488,136.218,90.8089
7011,271.815,135.882,90.5851
7012,271.144,135.547,90.3614
